date,store_id,product_id,stock_level,daily_sales,sales_velocity,delivery_delay,supplier_reliability,shortage_event
2025-07-24,TX03,SKU_1044,0,14,6.428571428571429,0.0,0.89,1
2025-07-25,TX03,SKU_1044,0,0,6.428571428571429,0.0,0.89,0
2025-07-26,TX03,SKU_1044,0,0,6.428571428571429,0.0,0.89,0
2025-07-27,TX03,SKU_1044,0,0,6.428571428571429,0.0,0.89,0
2025-07-28,TX03,SKU_1044,0,0,5.285714285714286,0.0,0.89,0
2025-07-29,TX03,SKU_1044,0,0,3.2857142857142856,1.0,0.89,0
2025-07-30,TX03,SKU_1044,0,0,2.0,0.0,0.89,0
2025-07-31,TX03,SKU_1044,55,15,2.142857142857143,2.0,0.89,0
2025-08-01,TX03,SKU_1044,48,7,3.142857142857143,0.0,0.89,0
2025-08-02,TX03,SKU_1044,44,4,3.7142857142857144,0.0,0.89,0
2025-08-03,TX03,SKU_1044,32,12,5.428571428571429,0.0,0.89,0
2025-08-04,TX03,SKU_1044,27,5,6.142857142857143,0.0,0.89,0
2025-08-05,TX03,SKU_1044,22,5,6.857142857142857,0.0,0.89,0
2025-08-06,TX03,SKU_1044,17,5,7.571428571428571,0.0,0.89,0
2025-08-07,TX03,SKU_1044,14,3,5.857142857142857,0.0,0.89,0
2025-08-08,TX03,SKU_1044,4,10,6.285714285714286,0.0,0.89,1
2025-08-09,TX03,SKU_1044,70,13,7.571428571428571,2.0,0.89,0
2025-08-10,TX03,SKU_1044,59,11,7.428571428571429,0.0,0.89,0
2025-08-11,TX03,SKU_1044,47,12,8.428571428571429,0.0,0.89,0
2025-08-12,TX03,SKU_1044,39,8,8.857142857142858,0.0,0.89,0
2025-08-13,TX03,SKU_1044,24,15,10.285714285714286,0.0,0.89,0
2025-08-14,TX03,SKU_1044,14,10,11.285714285714286,0.0,0.89,0
2025-08-15,TX03,SKU_1044,3,11,11.428571428571429,0.0,0.89,1
2025-08-16,TX03,SKU_1044,0,3,10.0,0.0,0.89,1
2025-08-17,TX03,SKU_1044,56,11,10.0,0.0,0.89,0
2025-08-18,TX03,SKU_1044,43,13,10.142857142857142,0.0,0.89,0
2025-08-19,TX03,SKU_1044,33,10,10.428571428571429,0.0,0.89,0
2025-08-20,TX03,SKU_1044,20,13,10.142857142857142,0.0,0.89,0
2025-08-21,TX03,SKU_1044,14,6,9.571428571428571,0.0,0.89,0
2025-08-22,TX03,SKU_1044,1,13,9.857142857142858,0.0,0.89,1
2025-08-23,TX03,SKU_1044,0,1,9.571428571428571,0.0,0.89,1
2025-08-24,TX03,SKU_1044,0,0,8.0,0.0,0.89,0
2025-08-25,TX03,SKU_1044,63,7,7.142857142857143,0.0,0.89,0
2025-08-26,TX03,SKU_1044,54,9,7.0,0.0,0.89,0
2025-08-27,TX03,SKU_1044,43,11,6.714285714285714,0.0,0.89,0
2025-08-28,TX03,SKU_1044,35,8,7.0,0.0,0.89,0
2025-08-29,TX03,SKU_1044,28,7,6.142857142857143,0.0,0.89,0
2025-08-30,TX03,SKU_1044,21,7,7.0,0.0,0.89,0
2025-08-31,TX03,SKU_1044,11,10,8.428571428571429,0.0,0.89,0
2025-09-01,TX03,SKU_1044,4,7,8.428571428571429,0.0,0.89,1
2025-09-02,TX03,SKU_1044,64,7,8.142857142857142,0.0,0.89,0
2025-09-03,TX03,SKU_1044,52,12,8.285714285714286,0.0,0.89,0
2025-09-04,TX03,SKU_1044,41,11,8.714285714285714,0.0,0.89,0
2025-09-05,TX03,SKU_1044,30,11,9.285714285714286,0.0,0.89,0
2025-09-06,TX03,SKU_1044,23,7,9.285714285714286,0.0,0.89,0
2025-09-07,TX03,SKU_1044,12,11,9.428571428571429,0.0,0.89,0
2025-09-08,TX03,SKU_1044,5,7,9.428571428571429,0.0,0.89,1
2025-09-09,TX03,SKU_1044,0,5,9.142857142857142,0.0,0.89,1
2025-09-10,TX03,SKU_1044,31,9,8.714285714285714,0.0,0.89,0
2025-09-11,TX03,SKU_1044,21,10,8.571428571428571,0.0,0.89,0
2025-09-12,TX03,SKU_1044,14,7,8.0,0.0,0.89,0
2025-09-13,TX03,SKU_1044,0,14,9.0,0.0,0.89,1
2025-09-14,TX03,SKU_1044,0,0,7.428571428571429,0.0,0.89,0
2025-09-15,TX03,SKU_1044,0,0,6.428571428571429,0.0,0.89,0
2025-09-16,TX03,SKU_1044,0,0,5.714285714285714,0.0,0.89,0
2025-09-17,TX03,SKU_1044,0,0,4.428571428571429,0.0,0.89,0
2025-09-18,TX03,SKU_1044,56,9,4.285714285714286,0.0,0.89,0
2025-09-19,TX03,SKU_1044,47,9,4.571428571428571,0.0,0.89,0
2025-09-20,TX03,SKU_1044,36,11,4.142857142857143,0.0,0.89,0
2025-09-21,TX03,SKU_1044,25,11,5.714285714285714,0.0,0.89,0
2025-09-22,TX03,SKU_1044,12,13,7.571428571428571,0.0,0.89,1
2025-09-23,TX03,SKU_1044,5,7,8.571428571428571,0.0,0.89,1
2025-09-24,TX03,SKU_1044,0,5,9.285714285714286,0.0,0.89,1
2025-09-25,TX03,SKU_1044,0,0,8.0,0.0,0.89,0
2025-09-26,TX03,SKU_1044,69,9,8.0,0.0,0.89,0
2025-09-27,TX03,SKU_1044,65,4,7.0,0.0,0.89,0
2025-09-28,TX03,SKU_1044,54,11,7.0,0.0,0.89,0
2025-09-29,TX03,SKU_1044,46,8,6.285714285714286,0.0,0.89,0
2025-09-30,TX03,SKU_1044,37,9,6.571428571428571,0.0,0.89,0
2025-10-01,TX03,SKU_1044,28,9,7.142857142857143,0.0,0.89,0
2025-10-02,TX03,SKU_1044,17,11,8.714285714285714,0.0,0.89,0
2025-10-03,TX03,SKU_1044,6,11,9.0,0.0,0.89,1
2025-10-04,TX03,SKU_1044,24,7,9.428571428571429,0.0,0.89,0
2025-10-05,TX03,SKU_1044,10,14,9.857142857142858,0.0,0.89,1
2025-10-06,TX03,SKU_1044,4,6,9.571428571428571,0.0,0.89,1
2025-10-07,TX03,SKU_1044,0,4,8.857142857142858,0.0,0.89,1
2025-10-08,TX03,SKU_1044,0,0,7.571428571428571,0.0,0.89,0
2025-10-09,TX03,SKU_1044,0,0,6.0,0.0,0.89,0
2025-10-10,TX03,SKU_1044,0,0,4.428571428571429,0.0,0.89,0
2025-10-11,TX03,SKU_1044,0,0,3.4285714285714284,0.0,0.89,0
2025-10-12,TX03,SKU_1044,37,3,1.8571428571428572,0.0,0.89,0
2025-10-13,TX03,SKU_1044,28,9,2.2857142857142856,0.0,0.89,0
2025-10-14,TX03,SKU_1044,15,13,3.5714285714285716,0.0,0.89,0
2025-10-15,TX03,SKU_1044,5,10,5.0,0.0,0.89,1
2025-10-16,TX03,SKU_1044,0,5,5.714285714285714,0.0,0.89,1
2025-10-17,TX03,SKU_1044,0,0,5.714285714285714,0.0,0.89,0
2025-10-18,TX03,SKU_1044,0,0,5.714285714285714,0.0,0.89,0
2025-10-19,TX03,SKU_1044,0,0,5.285714285714286,0.0,0.89,0
2025-10-20,TX03,SKU_1044,87,9,5.285714285714286,0.0,0.89,0
2025-10-21,TX03,SKU_1044,75,12,5.142857142857143,0.0,0.89,0
2025-10-22,TX03,SKU_1044,62,13,5.571428571428571,0.0,0.89,0
2025-10-23,TX03,SKU_1044,51,11,6.428571428571429,0.0,0.89,0
2025-10-24,TX03,SKU_1044,42,9,7.714285714285714,0.0,0.89,0
2025-10-25,TX03,SKU_1044,28,14,9.714285714285714,0.0,0.89,0
2025-10-26,TX03,SKU_1044,18,10,11.142857142857142,0.0,0.89,0
2025-10-27,TX03,SKU_1044,12,6,10.714285714285714,0.0,0.89,0
2025-10-28,TX03,SKU_1044,63,13,10.857142857142858,0.0,0.89,0
2025-10-29,TX03,SKU_1044,52,11,10.571428571428571,0.0,0.89,0
2025-10-30,TX03,SKU_1044,48,4,9.571428571428571,0.0,0.89,0
2025-10-31,TX03,SKU_1044,38,10,9.714285714285714,0.0,0.89,0
2025-11-01,TX03,SKU_1044,29,9,9.0,0.0,0.89,0
2025-11-02,TX03,SKU_1044,21,8,8.714285714285714,0.0,0.89,0
2025-11-03,TX03,SKU_1044,13,8,9.0,0.0,0.89,0
2025-11-04,TX03,SKU_1044,10,3,7.571428571428571,0.0,0.89,0
2025-11-05,TX03,SKU_1044,28,14,8.0,0.0,0.89,0
2025-11-06,TX03,SKU_1044,23,5,8.142857142857142,0.0,0.89,0
2025-11-07,TX03,SKU_1044,15,8,7.857142857142857,0.0,0.89,0
2025-11-08,TX03,SKU_1044,7,8,7.714285714285714,0.0,0.89,1
2025-11-09,TX03,SKU_1044,0,7,7.571428571428571,0.0,0.89,1
2025-11-10,TX03,SKU_1044,0,0,6.428571428571429,0.0,0.89,0
2025-11-11,TX03,SKU_1044,0,0,6.0,0.0,0.89,0
2025-11-12,TX03,SKU_1044,0,0,4.0,0.0,0.89,0
2025-11-13,TX03,SKU_1044,88,8,4.428571428571429,0.0,0.89,0
2025-11-14,TX03,SKU_1044,77,11,4.857142857142857,0.0,0.89,0
2025-11-15,TX03,SKU_1044,66,11,5.285714285714286,0.0,0.89,0
2025-11-16,TX03,SKU_1044,59,7,5.285714285714286,0.0,0.89,0
2025-11-17,TX03,SKU_1044,53,6,6.142857142857143,0.0,0.89,0
2025-11-18,TX03,SKU_1044,43,10,7.571428571428571,0.0,0.89,0
2025-11-19,TX03,SKU_1044,34,9,8.857142857142858,0.0,0.89,0
2025-11-20,TX03,SKU_1044,24,10,9.142857142857142,0.0,0.89,0
2025-11-21,TX03,SKU_1044,61,10,9.0,0.0,0.89,0
2025-11-22,TX03,SKU_1044,49,12,9.142857142857142,0.0,0.89,0
2025-11-23,TX03,SKU_1044,38,11,9.714285714285714,0.0,0.89,0
2025-11-24,TX03,SKU_1044,27,11,10.428571428571429,0.0,0.89,0
2025-11-25,TX03,SKU_1044,20,7,10.0,0.0,0.89,0
2025-11-26,TX03,SKU_1044,9,11,10.285714285714286,0.0,0.89,1
2025-11-27,TX03,SKU_1044,3,6,9.714285714285714,0.0,0.89,1
2025-11-28,TX03,SKU_1044,0,3,8.714285714285714,0.0,0.89,1
2025-11-29,TX03,SKU_1044,54,9,8.285714285714286,0.0,0.89,0
2025-11-30,TX03,SKU_1044,47,7,7.714285714285714,0.0,0.89,0
2025-12-01,TX03,SKU_1044,35,12,7.857142857142857,0.0,0.89,0
2025-12-02,TX03,SKU_1044,26,9,8.142857142857142,0.0,0.89,0
2025-12-03,TX03,SKU_1044,17,9,7.857142857142857,0.0,0.89,0
2025-12-04,TX03,SKU_1044,8,9,8.285714285714286,0.0,0.89,1
2025-12-05,TX03,SKU_1044,0,8,9.0,0.0,0.89,1
2025-12-06,TX03,SKU_1044,0,0,7.714285714285714,0.0,0.89,0
2025-12-07,TX03,SKU_1044,49,5,7.428571428571429,0.0,0.89,0
2025-12-08,TX03,SKU_1044,39,10,7.142857142857143,0.0,0.89,0
2025-12-09,TX03,SKU_1044,30,9,7.142857142857143,0.0,0.89,0
2025-12-10,TX03,SKU_1044,20,10,7.285714285714286,0.0,0.89,0
2025-12-11,TX03,SKU_1044,9,11,7.571428571428571,0.0,0.89,1
2025-12-12,TX03,SKU_1044,1,8,7.571428571428571,0.0,0.89,1
2025-12-13,TX03,SKU_1044,0,1,7.714285714285714,0.0,0.89,1
2025-12-14,TX03,SKU_1044,0,0,7.0,0.0,0.89,0
2025-12-15,TX03,SKU_1044,0,0,5.571428571428571,1.0,0.89,0
2025-12-15,TX03,SKU_1044,0,0,5.571428571428571,0.0,0.89,0
2025-12-16,TX03,SKU_1044,23,8,5.428571428571429,0.0,0.89,0
2025-12-17,TX03,SKU_1044,13,10,5.428571428571429,0.0,0.89,0
2025-12-18,TX03,SKU_1044,8,5,4.571428571428571,0.0,0.89,0
2025-12-19,TX03,SKU_1044,0,8,4.571428571428571,0.0,0.89,1
2025-12-20,TX03,SKU_1044,0,0,4.428571428571429,0.0,0.89,0
2025-12-21,TX03,SKU_1044,0,0,4.428571428571429,0.0,0.89,0
2025-12-22,TX03,SKU_1044,0,0,4.428571428571429,0.0,0.89,0
2025-12-23,TX03,SKU_1044,0,0,3.2857142857142856,0.0,0.89,0
2025-12-24,TX03,SKU_1044,47,13,3.7142857142857144,0.0,0.89,0
2025-12-25,TX03,SKU_1044,40,7,4.0,0.0,0.89,0
2025-12-26,TX03,SKU_1044,33,7,3.857142857142857,0.0,0.89,0
2025-12-27,TX03,SKU_1044,27,6,4.714285714285714,0.0,0.89,0
2025-12-28,TX03,SKU_1044,15,12,6.428571428571429,0.0,0.89,0
2025-12-29,TX03,SKU_1044,3,12,8.142857142857142,0.0,0.89,1
2025-12-30,TX03,SKU_1044,0,3,8.571428571428571,0.0,0.89,1
2025-12-31,TX03,SKU_1044,0,0,6.714285714285714,0.0,0.89,0
2025-01-01,TX03,SKU_1045,46,10,10.0,0.0,0.89,0
2025-01-02,TX03,SKU_1045,73,8,9.0,0.0,0.89,0
2025-01-03,TX03,SKU_1045,68,5,7.666666666666667,0.0,0.89,0
2025-01-04,TX03,SKU_1045,55,13,9.0,0.0,0.89,0
2025-01-05,TX03,SKU_1045,50,5,8.2,0.0,0.89,0
2025-01-06,TX03,SKU_1045,67,8,8.166666666666666,0.0,0.89,0
2025-01-07,TX03,SKU_1045,55,12,8.714285714285714,0.0,0.89,0
2025-01-08,TX03,SKU_1045,45,10,8.714285714285714,0.0,0.89,0
2025-01-09,TX03,SKU_1045,34,11,9.142857142857142,0.0,0.89,0
2025-01-10,TX03,SKU_1045,62,9,9.714285714285714,0.0,0.89,0
2025-01-11,TX03,SKU_1045,49,13,9.714285714285714,0.0,0.89,0
2025-01-12,TX03,SKU_1045,38,11,10.571428571428571,0.0,0.89,0
2025-01-13,TX03,SKU_1045,31,7,10.428571428571429,0.0,0.89,0
2025-01-14,TX03,SKU_1045,101,9,10.0,0.0,0.89,0
2025-01-15,TX03,SKU_1045,92,9,9.857142857142858,0.0,0.89,0
2025-01-16,TX03,SKU_1045,78,14,10.285714285714286,0.0,0.89,0
2025-01-17,TX03,SKU_1045,70,8,10.142857142857142,0.0,0.89,0
2025-01-18,TX03,SKU_1045,159,7,9.285714285714286,0.0,0.89,0
2025-01-19,TX03,SKU_1045,144,15,9.857142857142858,0.0,0.89,0
2025-01-20,TX03,SKU_1045,139,5,9.571428571428571,0.0,0.89,0
2025-01-21,TX03,SKU_1045,130,9,9.571428571428571,0.0,0.89,0
2025-01-22,TX03,SKU_1045,206,12,10.0,0.0,0.89,0
2025-01-23,TX03,SKU_1045,199,7,9.0,0.0,0.89,0
2025-01-24,TX03,SKU_1045,197,2,8.142857142857142,0.0,0.89,0
2025-01-25,TX03,SKU_1045,187,10,8.571428571428571,0.0,0.89,0
2025-01-26,TX03,SKU_1045,211,9,7.714285714285714,0.0,0.89,0
2025-01-27,TX03,SKU_1045,202,9,8.285714285714286,0.0,0.89,0
2025-01-28,TX03,SKU_1045,191,11,8.571428571428571,0.0,0.89,0
2025-01-29,TX03,SKU_1045,173,18,9.428571428571429,0.0,0.89,0
2025-01-30,TX03,SKU_1045,162,11,10.0,1.0,0.89,0
2025-01-30,TX03,SKU_1045,162,11,10.0,0.0,0.89,0
2025-01-31,TX03,SKU_1045,249,12,11.428571428571429,0.0,0.89,0
2025-02-01,TX03,SKU_1045,240,9,11.285714285714286,0.0,0.89,0
2025-02-02,TX03,SKU_1045,233,7,11.0,0.0,0.89,0
2025-02-03,TX03,SKU_1045,221,12,11.428571428571429,0.0,0.89,0
2025-02-04,TX03,SKU_1045,278,11,11.428571428571429,0.0,0.89,0
2025-02-05,TX03,SKU_1045,264,14,10.857142857142858,0.0,0.89,0
2025-02-06,TX03,SKU_1045,257,7,10.285714285714286,0.0,0.89,0
2025-02-07,TX03,SKU_1045,245,12,10.285714285714286,0.0,0.89,0
2025-02-08,TX03,SKU_1045,330,11,10.571428571428571,0.0,0.89,0
2025-02-09,TX03,SKU_1045,319,11,11.142857142857142,0.0,0.89,0
2025-02-10,TX03,SKU_1045,303,16,11.714285714285714,0.0,0.89,0
2025-02-11,TX03,SKU_1045,295,8,11.285714285714286,0.0,0.89,0
2025-02-12,TX03,SKU_1045,368,10,10.714285714285714,0.0,0.89,0
2025-02-13,TX03,SKU_1045,361,7,10.714285714285714,0.0,0.89,0
2025-02-14,TX03,SKU_1045,356,5,9.714285714285714,0.0,0.89,0
2025-02-15,TX03,SKU_1045,349,7,9.142857142857142,0.0,0.89,0
2025-02-16,TX03,SKU_1045,387,10,9.0,0.0,0.89,0
2025-02-17,TX03,SKU_1045,377,10,8.142857142857142,0.0,0.89,0
2025-02-18,TX03,SKU_1045,363,14,9.0,0.0,0.89,0
2025-02-19,TX03,SKU_1045,350,13,9.428571428571429,0.0,0.89,0
2025-02-20,TX03,SKU_1045,398,8,9.571428571428571,0.0,0.89,0
2025-02-21,TX03,SKU_1045,389,9,10.142857142857142,0.0,0.89,0
2025-02-22,TX03,SKU_1045,380,9,10.428571428571429,0.0,0.89,0
2025-02-23,TX03,SKU_1045,371,9,10.285714285714286,0.0,0.89,0
2025-02-24,TX03,SKU_1045,397,11,10.428571428571429,0.0,0.89,0
2025-02-25,TX03,SKU_1045,389,8,9.571428571428571,0.0,0.89,0
2025-02-26,TX03,SKU_1045,377,12,9.428571428571429,0.0,0.89,0
2025-02-27,TX03,SKU_1045,369,8,9.428571428571429,0.0,0.89,0
2025-02-28,TX03,SKU_1045,428,8,9.285714285714286,0.0,0.89,0
2025-03-01,TX03,SKU_1045,418,10,9.428571428571429,0.0,0.89,0
2025-03-02,TX03,SKU_1045,405,13,10.0,0.0,0.89,0
2025-03-03,TX03,SKU_1045,400,5,9.142857142857142,0.0,0.89,0
2025-03-04,TX03,SKU_1045,392,8,9.142857142857142,1.0,0.89,0
2025-03-04,TX03,SKU_1045,392,8,9.142857142857142,0.0,0.89,0
2025-03-05,TX03,SKU_1045,467,11,9.0,0.0,0.89,0
2025-03-06,TX03,SKU_1045,454,13,9.714285714285714,0.0,0.89,0
2025-03-07,TX03,SKU_1045,441,13,10.428571428571429,0.0,0.89,0
2025-03-08,TX03,SKU_1045,430,11,10.571428571428571,0.0,0.89,0
2025-03-09,TX03,SKU_1045,443,12,10.428571428571429,0.0,0.89,0
2025-03-10,TX03,SKU_1045,435,8,10.857142857142858,0.0,0.89,0
2025-03-11,TX03,SKU_1045,425,10,11.142857142857142,0.0,0.89,0
2025-03-12,TX03,SKU_1045,418,7,10.571428571428571,0.0,0.89,0
2025-03-13,TX03,SKU_1045,445,12,10.428571428571429,0.0,0.89,0
2025-03-14,TX03,SKU_1045,439,6,9.428571428571429,0.0,0.89,0
2025-03-15,TX03,SKU_1045,422,17,10.285714285714286,0.0,0.89,0
2025-03-16,TX03,SKU_1045,416,6,9.428571428571429,0.0,0.89,0
2025-03-17,TX03,SKU_1045,466,16,10.571428571428571,0.0,0.89,0
2025-03-18,TX03,SKU_1045,453,13,11.0,0.0,0.89,0
2025-03-19,TX03,SKU_1045,441,12,11.714285714285714,0.0,0.89,0
2025-03-20,TX03,SKU_1045,429,12,11.714285714285714,0.0,0.89,0
2025-03-21,TX03,SKU_1045,474,10,12.285714285714286,0.0,0.89,0
2025-03-22,TX03,SKU_1045,465,9,11.142857142857142,0.0,0.89,0
2025-03-23,TX03,SKU_1045,453,12,12.0,0.0,0.89,0
2025-03-24,TX03,SKU_1045,449,4,10.285714285714286,0.0,0.89,0
2025-03-25,TX03,SKU_1045,482,12,10.142857142857142,0.0,0.89,0
2025-03-26,TX03,SKU_1045,476,6,9.285714285714286,0.0,0.89,0
2025-03-27,TX03,SKU_1045,468,8,8.714285714285714,0.0,0.89,0
2025-03-28,TX03,SKU_1045,461,7,8.285714285714286,0.0,0.89,0
2025-03-29,TX03,SKU_1045,453,8,8.142857142857142,0.0,0.89,0
2025-03-30,TX03,SKU_1045,501,11,8.0,2.0,0.89,0
2025-03-31,TX03,SKU_1045,494,7,8.428571428571429,0.0,0.89,0
2025-04-01,TX03,SKU_1045,489,5,7.428571428571429,0.0,0.89,0
2025-04-02,TX03,SKU_1045,480,9,7.857142857142857,0.0,0.89,0
2025-04-03,TX03,SKU_1045,544,14,8.714285714285714,0.0,0.89,0
2025-04-04,TX03,SKU_1045,533,11,9.285714285714286,0.0,0.89,0
2025-04-05,TX03,SKU_1045,522,11,9.714285714285714,0.0,0.89,0
2025-04-06,TX03,SKU_1045,510,12,9.857142857142858,0.0,0.89,0
2025-04-07,TX03,SKU_1045,561,3,9.285714285714286,0.0,0.89,0
2025-04-08,TX03,SKU_1045,547,14,10.571428571428571,0.0,0.89,0
2025-04-09,TX03,SKU_1045,536,11,10.857142857142858,0.0,0.89,0
2025-04-10,TX03,SKU_1045,533,3,9.285714285714286,0.0,0.89,0
2025-04-11,TX03,SKU_1045,556,11,9.285714285714286,0.0,0.89,0
2025-04-12,TX03,SKU_1045,544,12,9.428571428571429,0.0,0.89,0
2025-04-13,TX03,SKU_1045,533,11,9.285714285714286,0.0,0.89,0
2025-04-14,TX03,SKU_1045,526,7,9.857142857142858,0.0,0.89,0
2025-04-15,TX03,SKU_1045,555,11,9.428571428571429,0.0,0.89,0
2025-04-16,TX03,SKU_1045,543,12,9.571428571428571,0.0,0.89,0
2025-04-17,TX03,SKU_1045,533,10,10.571428571428571,0.0,0.89,0
2025-04-18,TX03,SKU_1045,521,12,10.714285714285714,0.0,0.89,0
2025-04-19,TX03,SKU_1045,533,13,10.857142857142858,0.0,0.89,0
2025-04-20,TX03,SKU_1045,526,7,10.285714285714286,0.0,0.89,0
2025-04-21,TX03,SKU_1045,515,11,10.857142857142858,0.0,0.89,0
2025-04-22,TX03,SKU_1045,507,8,10.428571428571429,0.0,0.89,0
2025-04-23,TX03,SKU_1045,498,9,10.0,0.0,0.89,0
2025-04-24,TX03,SKU_1045,489,9,9.857142857142858,2.0,0.89,0
2025-04-24,TX03,SKU_1045,489,9,9.857142857142858,0.0,0.89,0
2025-04-25,TX03,SKU_1045,574,10,9.571428571428571,2.0,0.89,0
2025-04-26,TX03,SKU_1045,565,9,9.0,0.0,0.89,0
2025-04-27,TX03,SKU_1045,553,12,9.714285714285714,0.0,0.89,0
2025-04-28,TX03,SKU_1045,545,8,9.285714285714286,0.0,0.89,0
2025-04-29,TX03,SKU_1045,599,12,9.857142857142858,0.0,0.89,0
2025-04-30,TX03,SKU_1045,588,11,10.142857142857142,0.0,0.89,0
2025-05-01,TX03,SKU_1045,574,14,10.857142857142858,0.0,0.89,0
2025-05-02,TX03,SKU_1045,561,13,11.285714285714286,0.0,0.89,0
2025-05-03,TX03,SKU_1045,643,8,11.142857142857142,0.0,0.89,0
2025-05-04,TX03,SKU_1045,634,9,10.714285714285714,0.0,0.89,0
2025-05-05,TX03,SKU_1045,619,15,11.714285714285714,0.0,0.89,0
2025-05-06,TX03,SKU_1045,611,8,11.142857142857142,0.0,0.89,0
2025-05-07,TX03,SKU_1045,676,10,11.0,0.0,0.89,0
2025-05-08,TX03,SKU_1045,667,9,10.285714285714286,0.0,0.89,0
2025-05-09,TX03,SKU_1045,657,10,9.857142857142858,0.0,0.89,0
2025-05-10,TX03,SKU_1045,647,10,10.142857142857142,0.0,0.89,0
2025-05-11,TX03,SKU_1045,639,8,10.0,1.0,0.89,0
2025-05-11,TX03,SKU_1045,639,8,10.0,0.0,0.89,0
2025-05-12,TX03,SKU_1045,666,10,9.285714285714286,0.0,0.89,0
2025-05-13,TX03,SKU_1045,654,12,9.857142857142858,0.0,0.89,0
2025-05-14,TX03,SKU_1045,643,11,10.0,0.0,0.89,0
2025-05-15,TX03,SKU_1045,627,16,11.0,0.0,0.89,0
2025-05-16,TX03,SKU_1045,639,9,10.857142857142858,0.0,0.89,0
2025-05-17,TX03,SKU_1045,633,6,10.285714285714286,0.0,0.89,0
2025-05-18,TX03,SKU_1045,623,10,10.571428571428571,0.0,0.89,0
2025-05-19,TX03,SKU_1045,608,15,11.285714285714286,0.0,0.89,0
2025-05-20,TX03,SKU_1045,661,13,11.428571428571429,0.0,0.89,0
2025-05-21,TX03,SKU_1045,655,6,10.714285714285714,0.0,0.89,0
2025-05-22,TX03,SKU_1045,641,14,10.428571428571429,0.0,0.89,0
2025-05-23,TX03,SKU_1045,630,11,10.714285714285714,0.0,0.89,0
2025-05-24,TX03,SKU_1045,665,6,10.714285714285714,0.0,0.89,0
2025-05-25,TX03,SKU_1045,657,8,10.428571428571429,0.0,0.89,0
2025-05-26,TX03,SKU_1045,650,7,9.285714285714286,0.0,0.89,0
2025-05-27,TX03,SKU_1045,635,15,9.571428571428571,0.0,0.89,0
2025-05-28,TX03,SKU_1045,658,5,9.428571428571429,0.0,0.89,0
2025-05-29,TX03,SKU_1045,653,5,8.142857142857142,0.0,0.89,0
2025-05-30,TX03,SKU_1045,649,4,7.142857142857143,0.0,0.89,0
2025-05-31,TX03,SKU_1045,634,15,8.428571428571429,0.0,0.89,0
2025-06-01,TX03,SKU_1045,685,14,9.285714285714286,0.0,0.89,0
2025-06-02,TX03,SKU_1045,675,10,9.714285714285714,0.0,0.89,0
2025-06-03,TX03,SKU_1045,666,9,8.857142857142858,0.0,0.89,0
2025-06-04,TX03,SKU_1045,652,14,10.142857142857142,0.0,0.89,0
2025-06-05,TX03,SKU_1045,703,6,10.285714285714286,0.0,0.89,0
2025-06-06,TX03,SKU_1045,693,10,11.142857142857142,0.0,0.89,0
2025-06-07,TX03,SKU_1045,685,8,10.142857142857142,0.0,0.89,0
2025-06-08,TX03,SKU_1045,682,3,8.571428571428571,0.0,0.89,0
2025-06-09,TX03,SKU_1045,713,3,7.571428571428571,0.0,0.89,0
2025-06-10,TX03,SKU_1045,705,8,7.428571428571429,0.0,0.89,0
2025-06-11,TX03,SKU_1045,697,8,6.571428571428571,0.0,0.89,0
2025-06-12,TX03,SKU_1045,687,10,7.142857142857143,0.0,0.89,0
2025-06-13,TX03,SKU_1045,725,7,6.714285714285714,0.0,0.89,0
2025-06-14,TX03,SKU_1045,712,13,7.428571428571429,0.0,0.89,0
2025-06-15,TX03,SKU_1045,701,11,8.571428571428571,0.0,0.89,0
2025-06-16,TX03,SKU_1045,686,15,10.285714285714286,0.0,0.89,0
2025-06-17,TX03,SKU_1045,704,12,10.857142857142858,0.0,0.89,0
2025-06-18,TX03,SKU_1045,695,9,11.0,0.0,0.89,0
2025-06-19,TX03,SKU_1045,685,10,11.0,0.0,0.89,0
2025-06-20,TX03,SKU_1045,679,6,10.857142857142858,0.0,0.89,0
2025-06-21,TX03,SKU_1045,735,8,10.142857142857142,0.0,0.89,0
2025-06-22,TX03,SKU_1045,725,10,10.0,0.0,0.89,0
2025-06-23,TX03,SKU_1045,712,13,9.714285714285714,0.0,0.89,0
2025-06-24,TX03,SKU_1045,703,9,9.285714285714286,0.0,0.89,0
2025-06-25,TX03,SKU_1045,774,5,8.714285714285714,0.0,0.89,0
2025-06-26,TX03,SKU_1045,772,2,7.571428571428571,0.0,0.89,0
2025-06-27,TX03,SKU_1045,762,10,8.142857142857142,0.0,0.89,0
2025-06-28,TX03,SKU_1045,750,12,8.714285714285714,0.0,0.89,0
2025-06-29,TX03,SKU_1045,789,11,8.857142857142858,0.0,0.89,0
2025-06-30,TX03,SKU_1045,777,12,8.714285714285714,0.0,0.89,0
2025-07-01,TX03,SKU_1045,770,7,8.428571428571429,0.0,0.89,0
2025-07-02,TX03,SKU_1045,761,9,9.0,0.0,0.89,0
2025-07-03,TX03,SKU_1045,813,11,10.285714285714286,0.0,0.89,0
2025-07-04,TX03,SKU_1045,799,14,10.857142857142858,0.0,0.89,0
2025-07-05,TX03,SKU_1045,790,9,10.428571428571429,0.0,0.89,0
2025-07-06,TX03,SKU_1045,781,9,10.142857142857142,0.0,0.89,0
